Areacode,Phone,name1,name2,SAM_BLDNAME,SAM_STNMFR,SAM_STNAME,SAM_STSUBT,sam_estate,City,Province,Product,class_code
2,4410986/8513668,Lbc Express Incorporated,,Jiao Building 2,2,Timog,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,8256233/8882780,Lbc Express Incorporated,,Silverio Cmpd,335,Dr a Santos,Ave,,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,3668735,Lbc Express Incorporated,,M Place Building,,Mother Ignacia,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,2939664,Lbc Express Incorporated,,Robinsons Town Mall,5,Gov Pascual,Ave,,Malabon City,Metro Manila,MLABUS2016_MLABUSWP,
2,5262130,Lbc Express Metro Manila Inc,,La Soledad Pension Inn,1529,A Mabini,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5247255,Lbc Express Metro Manila Inc,,Champ Building,,A Bonifacio,Drv,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,3639531/3619472,Lbc Express Metro Manila Incorporated,,,1604,Rizal Extension,Ave,,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,7359295,Lbc Express Mm Inc,,Quiapo Building,758,R Hidalgo,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8506317,Lbc Express Mm Inc,,Festival Supermall,,Corporate,Ave,Filinvest Corporate City,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,9271437,Lbc Express Mm Inc,,T Morato Plaza,168,T Morato,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,4251452,Lbc Express Mm Inc,,,39,Kamuning,Rd,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,6681466,Lbc Express Mm Incorporated,,,,Jacamar,St,New Marikina Subdivision,Mkna,Metro Manila,MLABUS2016_MLABUSWP,
2,7132960,Lbc Express Nwmm Inc,,Casaje Building,411,Pureza Extension,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,7712340,Lbc Express Smm Inc,,South Supermarket,,Filinvest,Ave,Filinvest Corporate City,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,8229882,"Lbc Express, Inc",,Sm City Bicutan Building B,,Dna Soledad,Ave,,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,7345037,"Lbc Express, Inc",,,444,Quezon,Bvd,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8138345,"Lbc Express, Mminc Pasong Tamo Ext",,Natividad Building,2308,Chino Roces,Ave,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,7364967,Lbc Expressmetro Manila Inc,,Isetann Cinerama Complex,600,C M Recto,Ave,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,2571184/2455703,Lbc Expressmm Inc,,,995,C M Recto,Ave,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,9487829,"Lbc Expresssl, Inc",,,49,Bayan-Bayanan,Ave,,Mkna,Metro Manila,MLABUS2016_MLABUSWP,
2,2775844,Lbc Karuhatan Air Post,,,262,Gen D Mc Arthur,Hwy,,Valenzuela City,Metro Manila,MLABUS2016_MLABUSWP,
2,8527239,Lbc Mabuhay Usa Corporation,,General Aviation Center,,Domestic,Rd,,PC,Metro Manila,MLABUS2016_MLABUSWP,
2,8515105/8515097,"Lbc Mabuhay Usa, Corporation",,Lbc Gen Aviation Center,,Domestic,Rd,Domestic Airport Compound,PC,Metro Manila,MLABUS2016_MLABUSWP,
2,8515101/8517504,"Lbc Mabuhay Usa, Corporation",,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8517503/8535831,"Lbc Mabuhay Usa, Corporation",,,,,,,,,MLABUS2016_MLABUSWP,
2,2935684,Lbc Manila Forwarding Services,,,,Gen D Mc Arthur,Hwy,,Valenzuela City,Metro Manila,MLABUS2016_MLABUSWP,
2,4213577,Lbc Murphy Air Post,,Rufon Building,469,Col B Serrano,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,5270583/5270589,LBC Mundial,,,,14th,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5270587,LBC Mundial,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,3656435,Lbc Vnd Highlander Forwardingservices,,Araneta Square Building,,Rizal Extension,Ave,,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,5705818,Lbcdfc,,,39,Arayat,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,5197085,Lbcdomestic Franchise Company,,7-Eleven Building,,Gen E Evangelista,St,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,6333638,Lbcshopwise Branch Quezon City,,Shopwise,,E Rodriguez Jr,Ave,Acropolis Greens Subd,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,8486250,"Lbp Insurance Brokerage, Inc.",,Sshg Law Center,105,Paseo de Roxas,Ave,Legaspi Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8124050/8124051,Lbp Leasing Corporation,,Sshg Law Center,105,Paseo de Roxas,Ave,Legaspi Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8197331,Lbp Leasing Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8432091/8451315,Lbp Service Corporation,,Petron Mega Plaza,358,Sen Gil Puyat,Ave,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8452012/8432090,Lbp Service Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8432092/8432077,Lbp Service Corporation,,,,,,,,,MLABUS2016_MLABUSWP,
2,8452013,Lbp Service Corporation,,,,,,,,,MLABUS2016_MLABUSWP,
2,6969756,Lc Star Unica Hija Salon Inc.,,Annapolis Wilshire Plaza,11,Annapolis,St,,San Juan City,Metro Manila,MLABUS2016_MLABUSWP,
2,3328944,Lcn Arctic Breeze Industrial Corporation,,,6,Esquivel,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,4033110,LDJ Jaro Pawnshop,,,432,M Alvarez,St,,Las Pinas City,Metro Manila,MLABUS2016_MLABUSWP,
2,9285305,Le Firenze Marketing & Management Corp.,,Crispina Building,1589,Quezon,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,7264250,Le Gran Condo Corp,,Le Gran Condominium,45,Eisenhower,St,,San Juan City,Metro Manila,MLABUS2016_MLABUSWP,
2,6364770/6316057,Leader Garments Corporation,,Philippine Stock Exch We Twr,,Exchange,Rd,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,5319888,Leader Lighting Corporation,,,225,Wilson,St,,San Juan City,Metro Manila,MLABUS2016_MLABUSWP,
2,8876122,Leading Edge International Aviation Academy Inc.,,,,Diego Silang,St,Afpovai Phase 1,Taguig City,Metro Manila,MLABUS2016_MLABUSWP,
2,5645278,Leadpack Corporation,,,6,Tanque,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,6321139,Leads Animal Health and Natural Solutions Corp.,,Js Gaisano Building,88,Shaw,Bvd,,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,6875399/6874048,League of Provinces of the Phils,,Philippine Stock Exch We Twr,,Exchange,Rd,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,8503589,Leaveland,,Festival Supermall,,Corporate,Ave,Filinvest Corporate City,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,8092198,Leaveland Boutique,,Alabang Town Center,,Alabang-Zapote,Rd,Ayala Alabang Commercial Ctr,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,3511111,Lec Steel Manufacturing Corp,,,659,A Bonifacio,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,3528778/7099638,Lee Designs Industries,,,663,Del Monte,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,3623753/3653231,Lee Designs Industries,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,3630158,Lee Designs Industries,,,,,,,,,MLABUS2016_MLABUSWP,
2,8892464/8560549,"Leekie Enterprises, Inc.",,Burgundy Corporate Tower,252,Sen Gil Puyat,Ave,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8874113/8876571,"Leekie Enterprises, Inc.",,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8874952,"Leekie Enterprises, Inc.",,,,,,,,,MLABUS2016_MLABUSWP,
2,2414060,Leeleng Commercial Incorporated,,,387,Dasmarinas,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8997592/8953218,Leeward Marine Services Inc,,Baron Building,9507,Taguig,St,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,6963515,Legacee Real Estate Corp.,,Smdc Light Residences,,Madison,St,,Mand,Metro Manila,MLABUS2016_MLABUSWP,
2,5364214/5259344,Legacy Ventures Realty and Development Inc,,Ppl Building,1000,United Nations,Ave,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8911722,Legaspi Oil Company,,Ucpb Building,7907,Makati,Ave,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8911919,Legaspi Oil Company Inc,,Ucpb Building,7907,Makati,Ave,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8041741,Legaspi Oil Company Inc,,Quantum Compound,,West Service,Rd,Quantum Compound,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,8922914/8108292,Legaspi Oil Company Incorporated,,Ucpb Building,7907,Makati,Ave,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8922987/8107392,Legaspi Oil Company Incorporated,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8927962/8922915,Legaspi Oil Company Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,8927963/8103780,Legaspi Oil Company Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,8911717/8922986,Legaspi Oil Company Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,8922927/8163077,Legaspi Oil Company Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,8927966/8922980,Legaspi Oil Company Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,8927965/8927961,Legaspi Oil Company Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,6339265/6331507,Legend Hotels International Corporation,,Cmc Building,,Pioneer,St,,Mand,Metro Manila,MLABUS2016_MLABUSWP,
2,6331508/6331509,Legend Hotels International Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,6331501/6339251,Legend Hotels International Corporation,,,,,,,,,MLABUS2016_MLABUSWP,
2,6389255/6331505,Legend Hotels International Corporation,,,,,,,,,MLABUS2016_MLABUSWP,
2,6371073/6371072,Legend Hotels International Corporation,,,,,,,,,MLABUS2016_MLABUSWP,
2,6331511/6339256,Legend Hotels International Corporation,,,,,,,,,MLABUS2016_MLABUSWP,
2,6331506/6331504,Legend Hotels International Corporation,,,,,,,,,MLABUS2016_MLABUSWP,
2,6331502/6371074,Legend Hotels International Corporation,,,,,,,,,MLABUS2016_MLABUSWP,
2,6331503,Legend Hotels International Corporation,,,,,,,,,MLABUS2016_MLABUSWP,
2,7330383,Legrand Commercial,,,647,F Torres,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,4239437,"Leighton Contractors, (Phil.) Inc.",,Leighton Contractors,,M Hizon,St,,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,8110158/4239270,"Leighton Contractors, (Phil.) Inc.",,Legaspi Suites,178,Salcedo,St,Legaspi Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,5502671,Leisure & Allied Industries Philippines Inc,,Sm Mall of Asia,,Bay,Bvd,Central Business Park,PC,Metro Manila,MLABUS2016_MLABUSWP,
2,3536504,Leisure & Allied Industries Philippines Inc,,Robinsons Place Manila,,Pedro Gil,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,9620493,Leisure & Allied Industries Philippines Inc,,Ali Mall 2,,Gen Romulo,Ave,Araneta Commercial Center,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,5317028,Leisure & Allied Industries Philippines Inc,,Sm Megamall B,,Edsa,Ave,Ortigas Center,Mand,Metro Manila,MLABUS2016_MLABUSWP,
2,6555739,Leisure & Allied Industries Philippines Inc,,Robinsons Place Metro East,,Marcos,Hwy,,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,3521248,Leisure & Allied Industries Philippines Inc,,Gateway Mall,,Aurora,Bvd,Araneta Commercial Center,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,8565765,Leisure & Allied Industries Phils Inc,,Cash & Carry Mall,,Filmore,St,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8937104,"Leonardo Vicente & Associates, Cpa's",,Zeta 2 Building,191,Salcedo,St,Legaspi Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,9412673,Leonides Ontengco Lopez,,Lol Realty Building,,J P Rizal,St,,Mkna,Metro Manila,MLABUS2016_MLABUSWP,
2,9263671,Leoning's Pancit Palabok,,,47,Shorthorn,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,5238649,Leonis Navigation Company Incorporated,,Leonis Building,915,Leon Guinto,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5220462/5238650,Leonis Navigation Company Incorporated,,,915,Pres E P Quirino,Ave,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5238646/5239964,Leonis Navigation Company Incorporated,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,5238648/5234712,Leonis Navigation Company Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,5360129/5238647,Leonis Navigation Company Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,5215177/5260632,Leonis Navigation Company Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,5234715/5241219,Leonis Navigation Company Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,5260634,Leonis Navigation Cooperativeincorporated,,Leonis Building,915,Leon Guinto,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8013417,Leopalace21 Philippines Inc,,Tower 6789,6789,Ayala,Ave,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8946265,Lepanto Consolidated Mining,,Ba Lepanto Building,8747,Paseo de Roxas,Ave,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8159567/8159447,Lepanto Consolidated Mining Co,,Ba Lepanto Building,8747,Paseo de Roxas,Ave,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8105583/8159448,Lepanto Consolidated Mining Co,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8159449/8159568,Lepanto Consolidated Mining Co,,,,,,,,,MLABUS2016_MLABUSWP,
2,8159507/8159566,Lepanto Consolidated Mining Co,,,,,,,,,MLABUS2016_MLABUSWP,
2,8514945/8159504,Lepanto Consolidated Mining Co,,Lepanto Hangar,,Domestic,Rd,,PC,Metro Manila,MLABUS2016_MLABUSWP,
2,8159569,Lepanto Consolidated Mining Co,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8520198,Lepanto Consolidated Mining Company,,Domestic Airport,,Domestic,Rd,,PC,Metro Manila,MLABUS2016_MLABUSWP,
2,8150124/8172040,Lepanto Consolidated Mining Corporation,,Ba Lepanto Building,8747,Paseo de Roxas,Ave,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8150083,Lepanto Consolidated Mining Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8232566/8233708,Leslie Corporation,,,,Dama de Noche,St,United Paranaque 4 Subd,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,7767740/8242733,Leslie Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,7765594/8244613,Leslie Corporation,,,,,,,,,MLABUS2016_MLABUSWP,
2,5277693/5277694,Letran College,,,151,Calle Muralla,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5277696/5277697,Letran College,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,5277695,Letran College,,,,,,,,,MLABUS2016_MLABUSWP,
2,6717466,Levant Groupe Asia Pacific Corp,,,8,J C Cruz,St,,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,9840235,Leveflex Industrial Corporation,,,,Bagbaguin,Rd,,Valenzuela City,Metro Manila,MLABUS2016_MLABUSWP,
2,5637587,Leveflex Industrial Corporation,,,5,Tanque,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8899301/8898810,Levi Strauss Phillippines Incorporated,,The Enterprise Center Tower 1,6766,Ayala,Ave,Legaspi Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8508308,Levis Strauss Phils.,,Crismina Garment,,East Service,Rd,,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,3618076/3648329,Lexan Industrial Corporation,,,350,7th,Ave,Bmba Compound,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,8434295/8439171,Lexmedia Realty Inc,,Sunvar Plaza Building,,Amorsolo,St,Kayamanan A,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,6562142,Lexomnes Inc.,,Emerald Building,,F Ortigas Jr,Rd,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,7712411,Lexton Commercial Marketing Corp,,Alabang Home Depot,,Alabang-Zapote,Rd,Westgate Center,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,6281218,Lexton Commercial Marketing Corp,,,88,San Guillermo,Ave,,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,3641783,Lexton Commercial Marketing Corp,,,180,10th,St,,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,6348078/3670485,Lexton Commercial Marketing Corp,,Mc Home Builders Depot,168,Ortigas,Ave,,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,6437496/6437495,"Lf (Philippines), Inc.",,Warehouse 1,,A Rodriguez,Ave,Vcgt Realty Compound,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,6400302,"Lf (Philippines), Inc.",,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8236318/6400041,"Lf (Philippines), Inc.",,Ldc Compound,,West Service,Rd,,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,8213402/8236319,"Lf (Philippines), Inc.",,,,Acsie,Ave,Acsie Village,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,6434014,"Lf (Philippines), Inc.",,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8871980,Lfm Properties Corporation,,Liberty Center Building,104,H v Dela Costa,St,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,6402389/6400532,Lg Collins Electronics Manilainc,,,,F Legaspi,St,Parkwood Greens Exec Vill,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,6400701,Lg Collins Electronics Manilainc,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,6336097/6342250,Lg International Corp,,Philippine Stock Exch We Twr,,Exchange,Rd,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,9302235,Lhuillier Charles Andre L Mr,,,43,Ascencion,St,Lagro Subdivision,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,7325920,Lhullier,,,1631,Blumentritt,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,7215218/7210943,Lia Philfoods Inc,,Agora Plaza,,N Domingo,St,,San Juan City,Metro Manila,MLABUS2016_MLABUSWP,
2,5513347,Lianas Supermarket and Department Store,,,2241,Leveriza,St,,PC,Metro Manila,MLABUS2016_MLABUSWP,
2,8907173,Libanding Korea Inc,,T Tower,5040,P Burgos,St,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8536306/8536307,Libcap Marketing Corp,,,10,Sitio Pildera,St,,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,8520487,Libcap Marketing Corporation,,,10,Pildira 1,St,,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,8210179,Libcap Marketing Corporation,,,,Multinational,Ave,Multinational Village,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,8531576/8210185,Libcap Marketing Corporation,,,10,Sitio Pildera,St,,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,3612561/3612541,Liberty Corrugated Boxes Manufacturing Company,,,40,Gov W Pascual,Ave,,Malabon City,Metro Manila,MLABUS2016_MLABUSWP,
2,3619394,Liberty Corrugated Boxes Manufacturing Corporation,,,40,Gov W Pascual,Ave,,Malabon City,Metro Manila,MLABUS2016_MLABUSWP,
2,5322004,Liberty Flour Mills Incorporated,,,528,F Blumentritt,St,,Mand,Metro Manila,MLABUS2016_MLABUSWP,
2,8925024/8925014,Liberty Flour Mills Incorporated,,Liberty Building,835,A S Arnaiz,Ave,Legaspi Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8925011/5322001,Liberty Flour Mills Incorporated,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8925029/8925012,Liberty Flour Mills Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,8925023/5322003,Liberty Flour Mills Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,8925025/5322002,Liberty Flour Mills Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,8925030/8925026,Liberty Flour Mills Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,8925028/8925022,Liberty Flour Mills Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,8925016/8925017,Liberty Flour Mills Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,8925019/8925020,Liberty Flour Mills Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,8925021/8925013,Liberty Flour Mills Incorporated,,,,Conversion,St,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8925018/8932644,Liberty Flour Mills Incorporated,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8925015/8925027,Liberty Flour Mills Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,8302371/8191963,Liberty Insurance Corp,,Jose Cojuangco & Sons Bldg,,Don C Palanca Jr,St,Legaspi Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8191962/8138137,Liberty Insurance Corp,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8138136/8132370,Liberty Insurance Corp,,,,,,,,,MLABUS2016_MLABUSWP,
2,8132469/8138165,Liberty Insurance Corp,,,,,,,,,MLABUS2016_MLABUSWP,
2,8191964/8195217,Liberty Insurance Corp,,,,,,,,,MLABUS2016_MLABUSWP,
2,8101415/8191965,Liberty Insurance Corp,,,,,,,,,MLABUS2016_MLABUSWP,
2,8191961/8191966,Liberty Insurance Corp,,,,,,,,,MLABUS2016_MLABUSWP,
2,8188639,Liberty Insurance Corp,,,,,,,,,MLABUS2016_MLABUSWP,
2,8152329,Liberty Insurance Corporatio,,Jose Cojuangco & Sons Bldg,,Don C Palanca Jr,St,Legaspi Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8567345/4036865,Liberty Insurance Corporation,,Jose Cojuangco & Sons Bldg,,Don C Palanca Jr,St,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8873663/8873654,Liberty Insurance Corporation,,Sycamore Building 1,,Buencamino,St,,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,5110441/5118435,Liberty Insurance Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8130377,Liberty Telecoms,,Yulo Plaza Townhomes,,Don Bosco,Rd,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8159801,Liberty Telecoms,,Technology Centre Building,2298,Chino Roces,Ave,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,5320121,"Lica Auto Nation, Inc.",,,526,9 de Pebrero,St,,Mand,Metro Manila,MLABUS2016_MLABUSWP,
2,8392524/8392530,"Lifeline Ambulance Rescue, Inc",,Valgosons Building,8484,East Service,Rd,,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,8392529/8392520,"Lifeline Ambulance Rescue, Inc",,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8392521/8392528,"Lifeline Ambulance Rescue, Inc",,,,,,,,,MLABUS2016_MLABUSWP,
2,8392522/8392526,"Lifeline Ambulance Rescue, Inc",,,,,,,,,MLABUS2016_MLABUSWP,
2,8392523,"Lifeline Ambulance Rescue, Inc",,,,,,,,,MLABUS2016_MLABUSWP,
2,7723806/7723805,"Lifeline Ambulance Rescue, Inc.",,Neighborhood Center,,Narra,St,Ayala Alabang Village,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,6379464,Lifelink Inc.,,Cityland Shaw Tower,,Shaw,Bvd,,Mand,Metro Manila,MLABUS2016_MLABUSWP,
2,7437660,Lifestyle Laundry Shop,,,185,D Tuazon,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,9355555,Lift Master Parts Trading Corporation,,,81,Rizal Extension,Ave,,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,2411511,Ligalas Customs Brokerage Corp,,Regina Building,410,Escolta,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5515308,Lightforce Corporation,,One Olympic Center Building,536,J P Rizal,St,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,9314039,Lightforce Corporation,,Corporate Center,948,Aurora,Bvd,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,7721088,Lighthouse Christian Community,,Lighthouse Mission Center,,V Buencamino,St,Bf Homes Subdivision Phase 1,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,2755438,Lighthouse Communities Realty and Development Corp.,,,90,4th,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,3738292,Lightspeed Business Solutions Inc.,,Cedar Executive Building 2,26,Timog,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,7260434,Lilles Development Corporation,,Parc House Building,227,Edsa,Ave,,Mand,Metro Manila,MLABUS2016_MLABUSWP,
2,5336822,Lily Flower Shop,,Cifra Condominium,452,Bulalakaw,St,,Mand,Metro Manila,MLABUS2016_MLABUSWP,
2,8536223/8524798,Lim & Tan State Corporation,,,142,Capt Ambo,St,,PC,Metro Manila,MLABUS2016_MLABUSWP,
2,4007908,Lim Virgilio Mr,,Sm City Manila,,Natividad a Lopez,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,6281031,Limayariva Corporation,,,4,Kalayaan,St,Kawilihan Village,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,8940621/8940617,Limchoc Construction Corporation,,One Corporate Plaza,845,A S Arnaiz,Ave,Legaspi Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8940616,Limchoc Construction Corporation,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,5517269,Limkaco Industries Inc,,,170,Ignacio,St,Balagtas Villas,PC,Metro Manila,MLABUS2016_MLABUSWP,
2,7216638,Limketkai Sons Inc,,Lim Ket Kai Building,,Ortigas,Ave,,San Juan City,Metro Manila,MLABUS2016_MLABUSWP,
2,9290490,Linar Educational Materials,,Tempus Place 2,21,Makatarungan,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,8314727,Linc International,,Greenbelt Parkplace,,Don C Palanca Jr,St,Legaspi Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8312334,Linde Gas Asia Pte. Ltd.  Rohq,,Pb Com Tower,6795,Ayala,Ave,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,3622258,Lindee Courier Express Inc,,,317,Edsa,Ave,,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
