,Areacode,Phone,name1,name2,SAM_BLDNAME,SAM_STNMFR,SAM_STNAME,SAM_STSUBT,sam_estate,City,Province,class_code,class_desc
6093,,9274033/9275790,Presidential Commission on Human Rights,,,,,,,,,,
6095,,9284471/9266188,Presidential Commission on Human Rights,,,,,,,,,,
6097,,7256958,Presidential Communication Ongood Government,,Irc Building,82,Edsa,Ave,,,Metro Manila,,
6098,,7345947,Presidential Security Group,,Capcom Malacanang Pk,,Pres J P Laurel Sr,St,San Miguel Village,Manila City,Metro Manila,,
6099,,9527168,Presidential Security Groupcomm Elec & Info System Office,,,,P M Guazon,St,Malacanang Park,Manila City,Metro Manila,,
6100,,7354703/7354674,Professional Regulation Commission,,,,P Paredes,St,,Manila City,Metro Manila,,
6102,,7354671/7351534,Professional Regulation Commission,,,,,,,Or Call:,,,
6104,,7351533/7351491,Professional Regulation Commission,,,,,,,,,,
6106,,7351490,Professional Regulation Commission,,,,,,,,,,
6107,,7351443,Professional Regulation Commission,,Main Bldg,,P Paredes,St,,Manila City,Metro Manila,,
6108,,7362251/7362249,Professional Regulation Commission,,Prc Bldg,,P Paredes,St,,Manila City,Metro Manila,,
6110,,7362245/7362247,Professional Regulation Commission,,,,,,,Or Call:,,,
6112,,7362248/7362252,Professional Regulation Commission,,,,,,,,,,
6114,,7362246/7362253,Professional Regulation Commission,,,,,,,,,,
6116,,7356933,Professional Regulation Commission,,,,,,,,,,
6117,,8178303/8152662,Public Estate Authority,,LEGASPI TOWERS 200,,Paseo de Roxas,Ave,Legaspi Village,Makati City,Metro Manila,,
6119,,8174711,Public Estate Authority,,,,,,,Or Call:,,,
6120,,2941047,Public Works & Highways Dept Of,,,,R Valenzuela,St,Bai Compound,Valenzuela City,Metro Manila,,
6121,,2549023/2548820,Philippine Amusement and Gaming Corporation Corporate Ofc,,Pagcor House,1330,Pres M a Roxas,Bvd,,Manila City,Metro Manila,,
6123,,2548947,Philippine Amusement and Gaming Corporation Corporate Ofc,,,,,,,Or Call:,,,
6124,,7340115/2548578,Philippine Amusement and Gaming Corporation Corporate Ofc,,Binondo Suite Building,802,Ongpin,St,,Manila City,Metro Manila,,
6126,,2548574/2548575,Philippine Amusement and Gaming Corporation Corporate Ofc,,,,,,,Or Call:,,,
6128,,2549128/2548563,Philippine Amusement and Gaming Corporation Corporate Ofc,,,,,,,,,,
6130,,7333921/5161063,Philippine Amusement and Gaming Corporation Corporate Ofc,,,,,,,,,,
6132,,2548954/2548906,Philippine Amusement and Gaming Corporation Corporate Ofc,,,,,,,,,,
6134,,5540721,Philippine Amusement and Gaming Corporation Corporate Ofc,,New World Manila Bay Hotel,,Pedro Gil,St,,,Metro Manila,,
6135,,5237071/2547995,Philippine Amusement and Gaming Corporation Corporate Ofc,,Carmen Building,1109,Ma Y Orosa,St,,Manila City,Metro Manila,,
6137,,2549153,Philippine Amusement and Gaming Corporation Corporate Ofc,,,,,,,Or Call:,,,
6138,,9296416,Philippine Information Agency  Main,,National Media Center Building,,Visayas,Ave,,QC,Metro Manila,,
6139,,6318247,Philippine Mining Development Corporation,,Philippine Stock Exch We Twr,,Exchange,Rd,Ortigas Center,Pasig City,Metro Manila,,
6140,,7220945,Philippine National Police  Chaplain Service,,,,Edsa,Ave,,QC,Metro Manila,,
6141,,7248780/7220977,Philippine National Police  Criminal Investigation,,,,Edsa,Ave,,QC,Metro Manila,,
6143,,7220899/7220955,Philippine National Police  Criminal Investigation,,,,,,,Or Call:,,,
6145,,7210136,Philippine National Police  Directorate for Intelligence,,Pnp National Headquaters,,Camp Crame,St,Camp Crame,,Metro Manila,,
6146,,7224110/7242593,Philippine National Police  Headquarters Support Group,,,,Edsa,Ave,,QC,Metro Manila,,
6148,,7220853,Philippine National Police  Headquarters Support Group,,,,,,,Or Call:,,,
6149,,2812243,Philippine National Police  Maritime Group,,,,Gov Pascual,Ave,,Malabon City,Metro Manila,,
6150,,9217474,Philippine National Police CommEL National Capital Region Police Office,,,,Makadios,St,Camp Karingal,QC,Metro Manila,,
6151,,9216146,Philippine National Police CommEL National Capital Region Police Office,,Camp Datuin Building,,Makadios,St,Sikatuna Village,QC,Metro Manila,,
6152,,3624654,Philippine National Police CommEL National Capital Region Police Office,,Ever Gotesco Grand Central,,Rizal Extension,Ave,,Caloocan City,Metro Manila,,
6153,,3623291,Philippine National Police CommEL National Capital Region Police Office,,Inp Building,,Samson,Rd,,Caloocan City,Metro Manila,,
6154,,6436046/3623283,Philippine National Police CommEL National Capital Region Police Office,,Hepdc,,Caruncho,Ave,,Pasig City,Metro Manila,,
6156,,6435819/9215988,Philippine National Police CommEL National Capital Region Police Office,,,,,,,Or Call:,,,
6158,,6436331/3623280,Philippine National Police CommEL National Capital Region Police Office,,,,,,,,,,
6160,,5223113,Philippine National Police CommEL National Capital Region Police Office,,Wpd Headquarters,,United Nations,Ave,Western Police District Cmpd,,Metro Manila,,
6161,,9212902,Philippine National Police CommEL National Capital Region Police Office,,,,Karingal Army Cut,St,Sikatuna Village,QC,Metro Manila,,
6162,,3721725,Philippine National Police CommEL National Capital Region Police Office,,,2,Malac,St,,QC,Metro Manila,,
6163,,5219695,Philippine National Police CommEL National Capital Region Police Office,,,,United Nations,Ave,,Manila City,Metro Manila,,
6164,,6461622,Philippine National Police CommEL National Capital Region Police Office,,Marikina Justice Hall,,Oriole,St,New Marikina Subdivision,Marikina City,Metro Manila,,
6165,,3622714/6461625,Philippine National Police CommEL National Capital Region Police Office,,,1,Samson,Rd,Pnr Compound,Caloocan City,Metro Manila,,
6167,,6461631,Philippine National Police CommEL National Capital Region Police Office,,,,,,,Or Call:,,,
6168,,6461633/6461650,Philippine National Police CommEL National Capital Region Police Office,,Mun Bldg,,Shoe,Ave,,Marikina City,Metro Manila,,
6170,,6436772/6436729,Philippine National Police CommEL National Capital Region Police Office,,,,,,,Or Call:,,,
6172,,9214554/6436616,Philippine National Police CommEL National Capital Region Police Office,,Gen T Karingal Building,,Makadios,St,Sikatuna Village,,Metro Manila,,
6174,,9212920/9212916,Philippine National Police CommEL National Capital Region Police Office,,,,Camp Bagong Diwa,St,Camp Bagong Diwa,,Metro Manila,,
6176,,9212906/3623276,Philippine National Police CommEL National Capital Region Police Office,,,,,,,Or Call:,,,
6178,,3646985,Philippine National Police CommEL National Capital Region Police Office,,,,Malolos,Ave,,,Metro Manila,,
6179,,6544939/5231367,Philippine National Police CommEL National Capital Region Police Office,,,,C Raymundo,Ave,,Pasig City,Metro Manila,,
6181,,5197461/6410396,Philippine National Police CommEL National Capital Region Police Office,,Southern Police District,,Meritt,Rd,,,Metro Manila,,
6183,,6410360/6410266,Philippine National Police CommEL National Capital Region Police Office,,,,,,,Or Call:,,,
6185,,6410171/6410146,Philippine National Police CommEL National Capital Region Police Office,,,,,,,,,,
6187,,6410121,Philippine National Police CommEL National Capital Region Police Office,,,,,,,,,,
6188,,6410065/9139895,Philippine National Police CommEL National Capital Region Police Office,,Pnp Building,,C Raymundo,Ave,,Pasig City,Metro Manila,,
6190,,9139893/4776784,Philippine National Police CommEL National Capital Region Police Office,,,,,,,Or Call:,,,
6192,,4777953,Philippine National Police CommEL National Capital Region Police Office,,,,,,,,,,
6193,,5197463,Philippine National Police CommEL National Capital Region Police Office,,,,Meritt,Rd,,Makati City,Metro Manila,,
6194,,5247206/5245848,Philippine National Police CommEL National Capital Region Police Office,,Crid Building,,United Nations,Ave,,Manila City,Metro Manila,,
6196,,5245401/5245355,Philippine National Police CommEL National Capital Region Police Office,,,,,,,Or Call:,,,
6198,,5245288,Philippine National Police CommEL National Capital Region Police Office,,,,,,,,,,
6199,,5273065/5273087,Philippine National Police CommEL National Capital Region Police Office,,Mdteu Building,,R S Oca,St,,Manila City,Metro Manila,,
6201,,5239567/5273088,Philippine National Police CommEL National Capital Region Police Office,,Rc Capcom Camp,,Camp Bagong Diwa,St,Camp Bagong Diwa,,Metro Manila,,
6203,,5239824/5273089,Philippine National Police CommEL National Capital Region Police Office,,Mobile Patrol Division,,United Nations,Ave,,,Metro Manila,,
6205,,5244311/3329964,Philippine National Police CommEL National Capital Region Police Office,,,,,,,Or Call:,,,
6207,,5246906/5231318,Philippine National Police CommEL National Capital Region Police Office,,,,,,,,,,
6209,,5251138/5237352,Philippine National Police CommEL National Capital Region Police Office,,Mpd Building,,A J Villegas,St,,,Metro Manila,,
6211,,6428136/6428135,Philippine National Police CommEL National Capital Region Police Office,,Pasig City Hall,,Caruncho,Ave,,,Metro Manila,,
6213,,6422062/6422060,Philippine National Police CommEL National Capital Region Police Office,,,,Tuktukan,St,,,Metro Manila,,
6215,,6379109/6379110,Philippine National Police CommEL National Capital Region Police Office,,Chronicle Building,,Exchange,Rd,Ortigas Center,,Metro Manila,,
6217,,5258738,Philippine National Police CommEL National Capital Region Police Office,,,,,,,Or Call:,,,
6218,,5258386/5233378,Philippine National Police CommEL National Capital Region Police Office,,Central Police Headquarters,,United Nations,Ave,,Manila City,Metro Manila,,
6220,,5258324,Philippine National Police CommEL National Capital Region Police Office,,Manila Pol Force Hdqrts,,United Nations,Ave,,,Metro Manila,,
6221,,5233453,Philippine National Police CommEL National Capital Region Police Office,,,,A J Villegas,St,,Manila City,Metro Manila,,
6222,,5257835/5237668,Philippine National Police CommEL National Capital Region Police Office,,Manila Police Department,,United Nations,Ave,,Manila City,Metro Manila,,
6224,,5257692/5234452,Philippine National Police CommEL National Capital Region Police Office,,,,,,,Or Call:,,,
6226,,5235461/5257207,Philippine National Police CommEL National Capital Region Police Office,,Mmp Comm,,United Nations,Ave,,,Metro Manila,,
